TBS「タカトシの時間ですよ」（27日深夜放送）では、「ぶっちゃけ症候群SP」として、ゲストにサッカー解説者でタレントの武田修宏や元光GENJI・諸星和己が出演。“キングカズ”三浦知良と親交のある諸星は、キングの知られざるエピソードを紹介した。「カズは人間として大好きな人。僕の地元の隣の隣町なんですよ。で、タケチンは僕の隣町なんです。すごい仲いいんです。僕はカズから可愛がって貰って。で、僕が丁度（光GENJIを）解散して、事務所を辞める辞めないという時に（カズは）セリエAに行ったんです」と話し始めた諸星は、「電話かかってきたんです。“お前、悩んでるんだろ。ちょっと来い”っていって全部チケットも手配されて、当時ジェノバ所属の時。僕を一人イタリアに呼んでくれて。で、色々メッセージをくれるんですよ」と続けた。すると、諸星は「車でモナコとか連れてってくれる。色んなところに連れてってくれてモナコの王子様に会わせてくれる」「ミラノに連れていかれて（カズが愛用するホテル）フォーシーズンズってホテル行ったら、テーマが流れるんですよ。ゴットファーザーの。“カズが来た”って。そのくらい有名なんです」と、カズのキングたる所以といってもいい、イタリアでの思い出を明かす。また、悩みを抱える諸星に対して「お前はこれからどうしていくのか。やって後悔することと、やらなくて後悔することがある。お前はどっち取る」と投げかけたというカズ。諸星は、そんなカズから送られた一連の激励に「やって後悔した方がいいと思って、色んなことにチャレンジした。それは全部カズ、キングカズのお陰」と語った。,7
18日、お笑い芸人・鉄拳が描いたパラパラ漫画「振り子」がYouTubeにアップロードされ、ネット掲示板で「泣ける」「深夜に号泣した」など、絶賛されている。動画では、一組の男女が出会い、そして死ぬまでが“振り子”をモチーフとしパラパラ漫画風に描かれている。この動画がネット掲示板に紹介されると、ネットユーザーからは「想像以上に凄かった」「鉄拳て芸人だよな？もうなんかその域超えちゃってる」「宮崎駿の息子は超えてるわ」「あかん、泣いてもた」など、動画を絶賛する書き込みが相次いだ。常に批判精神に溢れ、滅多なことでは褒めないネットユーザーが口々に「感動した」と書き込むのは異例の事態であり、鉄拳の作品がいかに優れているかを証明していると言える。他にも「泣くかよと見てたら泣いた」など、ケチをつけるつもりで見たら感動してしまったと告白するネットユーザーが続出しており、現在、ネットユーザーの間で鉄拳への評価が急上昇している。・鉄拳振り子 - YouTube【関連情報】・お笑いタレント「鉄拳」のパラパラマンガが泣けると話題に,8
"ニコニコ動画は2006年12月12日からサービスを開始し、5周年を迎えた。「ニコニコ動画（仮）」としてスタートし、「（β）」、「（γ」」、「（RC）」などバージョンアップを重ね、原点回帰の意味を込めた「ニコニコ動画（ZERO）」にバージョンアップする。バージョンアップに向けて、随時新機能を投入していき、4月28、29日に幕張メッセで開催される巨大フェス「ニコニコ超会議」にて新バージョンの詳細を発表し、29日から正式にサービスを開始する予定になっている。○ニコファーレでユーザーも動員し、新サービスを発表1月15日、ニコファーレにて行われた「ニコニコ動画5周年記念新サービス発表会（β）」での発表内容を紹介する。今回開催されたのは、「原点回帰」をテーマにした全3回の発表会で、2回目となる。50円で1000ptキャンペーンを実施プレミアム会員が152万人を突破したことを記念して、キャンペーン期間中の1月18日 12:00 〜 1月31日 23:59の間、一度だけ150円で1000ポイントが購入できる。ニコニ・コモンズ、コンテンツツリーに関する新機能コンテンツツリーとは、作品の元になった作品（親作品）や、逆にその作品を元にして作られた作品（子作品）などをツリー状に表示する機能。作品投稿者は、自分が元にした作品をコンテンツツリーの親作品に設定できるというもの。また、「クリエイター奨励プログラム」に別途登録しておくと、コンテンツツリーの情報を元に、親作品の作者に対して""子ども手当""を支払われる（小作品と親作品の作者が同じ場合は支払われない）。1月末から、動画説明文の下に「親作品」を表示。動画閲覧ページの各動画説明文の下に、動画投稿者が指定した親作品が紹介されるようになる。2月中には、勘当機能も搭載される予定だ。コンテンツツリーは、子作品の作者が親作品を指定することで設定されるが、親作品の作者は、望まない子作品が設定された場合にはコンテンツツリーを解除して子作品から外せるようになる。エコノミータイムの際の画質が向上回線混雑時、一般会員に適用しているエコノミータイムの画質が従来よりも向上した。なお、プレミアム会員の方は、いつでもオリジナル画質で再生。こちらは、2月上旬リリース予定。iPhoneアプリバージョンアップ！発表会当日の15日からiPhoneアプリがバージョンアップ。iPhone3G接続時の画質・音質が向上。従来はフレームレートが6fps、音声はモノラルだったが、バージョンアップにより30fps、ステレオ音声で動画を視聴できるようになった。UIも一心され、回線速度、ニコニコニュース、関連動画、公開マイリストなどが表示されるようになった。2月上旬にニコ生専用エンコーダーが登場ニコ生ユーザーの間でも人気のXsplitを元に開発されたニコニコ生放送専用のエンコーダーが登場。従来に比べ、高画質な配信が可能になる他、スイッチングやPinP、ローカルにある音声や映像の再生機能やSkype連携機能、クロマキー合成機能なども実装を予定しているという。ソフト自体は無償配布されるが、配信を行うにはニコニコ動画のプレミアム会員になる必要がある。ニコファーレにも新システム導入昨年7月にオープンしたイベントスペース・ニコファーレでは、全壁面と天井に設置したLEDモニターによるVR（仮想現実）、AR（拡張現実）を駆使したライブ配信により、ネットとリアルを融合したイベント開催を実現している。今回、3DCGムービー製作ツール「MMD（MikuMikuDance」で作成したデータをARライブとして再生できる機能を追加した。現状は、ネット視聴者向けの機能となるが、今後、会場の人にも見えるARの仕組みを開発しているという。また、ニコファーレからの生中継を視聴するネットユーザーが壁面LEDに表示される「ネット観客システム」も、従来はサムネイルが並んで表示されるだけだったが、3Dアバターが表示される形にバージョンアップ。ユーザーは番組を視聴しながらアバターを操作できる。アバターは将来的にパーツを組み合わせて、オリジナルアバターを作れるようにするという。○大規模イベント「ニコニコ超会議」の新着情報発表「ニコニコ動画をほぼ全て地上に再現する」をコンセプトに4月28、29日幕張メッセで開催されるイベント「ニコニコ超会議」。会場内は企業ブースの出展やステージイベントが行われる無料ゾーンと「歌ってみた」「踊ってみた」「技術部」などといったニコニコ動画でお馴染みのカテゴリー系ブースやステージイベントが行われる有料ゾーンで構成される。また、会期中の夕方から夜にかけては、各カテゴリーで活躍するユーザーが集結してパフォーマンスを行うイベント「ニコニコ超パーティー」も開催される。それぞれのイベント概要については公式サイトを参照してほしい。さらに、全国主要都市からのバスツアーも予定されている他、大阪方面〜上野間を特別運行するブルートレインやお座敷列車「宴」の運行に加え、フュージョンバンド「カシオペア」のキーボード担当として知られる向谷実さんと同乗できる「向谷実と行く、超会議特別列車の旅」も実施される。◆発表会の動画http://live.nicovideo.jp/watch/lv74042076◆ニコニコ動画（原宿）のホームページhttp://www.nicovideo.jp/◆ニコニコ生放送のホームページhttp://live.nicovideo.jp/◆ニコニコ超会議2012公式サイトhttp://www.chokaigi.jp/■ビデオSALON 最新記事・ふるいちやすし氏の新作上映とトークイベントをアップルストアで開催・ブラックマジックデザイン、Thunderbolt対応のIntensity Shuttleを発売・TVF2012の入賞30作品が決定・EDIUS 3D プレビューバージョン テスター募集のお知らせ■ビデオSALON最新号    ■関連記事・キヤノンからWi-Fi搭載の中級機が登場！【ビデオSALON】・Googleにどれくらいバレているのか？ネットで話題のユーザー属性を確認してみた【話題】・こんなに似すぎで大丈夫？ＧＲＥＥのゲームが名前もイラストもポケモンにそっくり【話題】・個人情報が丸裸に！法で取り締まられてもいいレベルのGoogle新プライバシーポリシーに騒然【話題】・大人カワイく省エネ実践！パナソニック「エネループ」がディズニーとコラボ【売れ筋チェック】",2
9日、W杯アジア最終予選の組み合わせ抽選発表が行なわれ、グループBに入った日本はオーストラリア、オマーン、ヨルダン、イラクと同グループとなった。同夜、テレビ朝日「報道ステーション」番組内では、サッカー解説者・澤登正朗氏が解説。「オーストラリアか……。どちらかというと、やはり韓国の方がやり辛かったので、まあ、オーストラリアの方が、どちらも強いですけど、戦いやすいんじゃないかと」と切り出した。また、「どの国も最終予選まで勝ち上がってきた実力があります。簡単に勝てる相手はいません」と険しい表情で語る澤登氏は、他国の特徴を挙げる。過去6勝6敗6分のオーストラリアは、2010年、2011年Jリーグ得点王のケネディ（名古屋）、そして、元浦和監督のオジェックが監督を務めており、日本の事情もよく知る二人がキーとなっているが、それだけではない。澤登氏は「僕の古巣、清水エスパルスにいるアレックス選手です」と、昨年アジアカップ時にはいなかったアレックスを要注意選手に挙げ、「これまでのオーストラリアにはいなかったタイプの選手です。はじめて見た時にあまりにテクニックがあったので、ブラジルの選手をとったのかと聞いてしまったくらい。日本だと香川選手のようなタイプ。非常に厄介」と紹介した。また、過去2勝2敗2分のイラクについては、日本をよく知るジーコが監督を務めるばかりか、1993年のW杯最終予選、通称“ドーハの悲劇”以来19年ぶりに最終予選で激突する。同氏が挙げる要注意選手は、2007年のアジア杯で得点王にもなっている、ユニス・マフムード。「これほどシュートに威力がある選手はなかなかいません。日本はこの選手にシュートを打たせてはいけません」と警戒した。・ワールドカップアジア最終予選の抽選発表識者の反応は？ ・【速報】日本、オーストラリア、ジーコ率いるイラクなどとグループBに！ワールドカップアジア最終予選抽選会（2012年03月09日）,7
人気モデルたちが次から次へとランウェイを歩く姿はまさに圧巻。次から次へ出てくる人気モデルに大興奮の中、この秋・冬の最新アイテムにも注目してたら、瞬きしてるヒマなんてありませんでした。迫力のある鮮やかなステージスナップをお届けします。土屋アンナ   THE NIGHT PORTER／one spo／H&M／Beauty Bar KEITA MARUYAMA佐々木希OZOC／H&M／Honey mi Honey香里奈CECIL McBEE／BEAMS／famul藤井リナTHE NIGHT PORTER／Rirandture／MURUA木下優樹菜Rirandture／Labyrinth／American Apparel道端アンジェリカone spo／aqagirl ON THE STREET／ACTUS西山茉希aqagirl ON THE STREET／Honey mi Honey■東京ガールズコレクション 2011 AUTUMN/WINTER レポートはコチラから■“モデル別で見る”東京ガールズコレクション 2011 スナップレポートNO.2 はコチラから■“来場者ガールズで見る”東京ガールズコレクション 2011 スナップレポートはこちら,5
"ビジネス ソフトウェアアライアンス（BSA）は、2011年における全世界のコンピュータ・ソフトウェアの違法コピーによる被害状況をまとめた「BSA世界ソフトウェア違法コピー調査2011」（略称：違法コピー番付）の結果を発表した。今回で9回目となる違法コピー調査だが、昨年は日本の違法コピー率は20％で2003年の調査開始以来、初めて世界1位（米国、ルクセンブルク大公国と同位）を達成した。しかし、昨年から順位を2つ下げ第3位に転落。日本国内の違法コピー率は昨年の20％から21％へ増加している。日本のPC利用者のうち違法コピーソフトを取得した利用者が39％となった。国内の違法コピーによる損害額は、昨年が約1,431億円であったが今年は約1,500億円（18.75億USドル）へと増大、世界ワーストの順位は昨年同様10位だった。今回の調査結果から、世界的な傾向を計ると先進国メインのソフトウェア成熟市場より発展途上国などのソフトウェア新興市場の違法コピー率が高いことが挙げられ、その平均値は、新興市場の違法コピー率68％対成熟市場の違法コピー率24％と大きく乖離していることが分かったという。また世界のソフトウェア違法コピー率が平均すると42％を前後している中でその損害額は約5兆745億円（634.56億USドル）となった。その起因として、先述した新興市場における違法コピー率の増大が大きく影響していると見られる。違法コピー率が急激に上昇する理由としては、組織ぐるみの違法コピーが増えることが挙げられる。社内に複数あるPCに違法コピーが行われることでコピー率は一気に跳ね上がるからだ。こうした違法コピーがまん延するのは管理者の意識の低さにあることが多い。昨年の東日本大震災の被害やいつまでたっても抜けだせない国内景気の閉塞感によって節電、省エネ、エコ、経費削減といった言葉がもてはやされているが、ソフトウェアの違法コピーは経費削減ではなく犯罪である。ビジネスソフトの違法コピーは犯罪だということを理解し、組織内に周知徹底することでこうした違法行為を減らすことができる。来年は1位に返り咲くことを期待したいところだ。■BSA世界ソフトウェア違法コピー調査2011■ビジネス ソフトウェア アライアンス（BSA）■ITライフハック Twitter",1
Androidスマートフォンと言えば、まずは仕事（ですよね？）。今回はAndroidスマートフォンを手に入れた人のために、仕事をより楽に、効率的にパワーアップしてくれるオススメアプリBEST5を紹介しよう。（一条真人）■GTDアプリ「Shuffle」仕事をいくつもかかえていると、時に「何をやればいいんだ？」という状態に陥ってしまうことがある。そんなときに、次に何をするべきか？をシステム的に割り出してくれるのが「GTD」（Getting Things Done）と呼ばれる手法。このGTDのためのアプリがAndroidにはいくつもあるが、なかでもシンプルな「Shuffle」がGTDビギナーにオススメだ。■多彩な情報検索が強力「TweetDeck」ツイッターはキーワードから検索できるため、リアルタイムな情報源として強力だが、普通のツイッターアプリでは１つのTLしか表示できない。しかし、TweetDeckを使えば、複数のTLを素早く切り替えて情報を探すことができる。■効率的な移動の友「GoogleMAP」仕事につきものなのが移動だが、デフォルトでAndtoidスマートフォンにインストールされている地図アプリ「GoogleMAP」は本当に使える。移動時に目的地を指定すれば、現在地はGPSで検索し、自動車、電車、徒歩での移動経路を素早く割り出してくれる。■ブログをより効率的にチェックする「GoogleReader」仕事のために、多くの人はいくつものサイトをチェックして情報を集めているのではないだろうか？ブログサイトをチェックするのは手間のかかる作業だが、RSSリーダーを使えば、より効率的にブログをチェックできる。Androidスマートフォンでの定番はやはり「GoogleReader」だろう。■時間管理で集中力を上げる「Pomodoro Addicted」人間はあまり長時間、集中力を保ち続けることはできない。そして、頭脳の疲労の回復は比較的短時間で行える。その原理に基づき、時間あたりの仕事の効率を引き上げる技術がポモドーロテクニックだ。このポモドーロテクニックのためのアプリはいくつもあるが、ビギナーには「Pomodoro Addicted」がシンプルで扱いやすいと思う。【関連記事】Googleのモトローラ買収でAndroid市場は変質するのか？おすすめAndroidアプリ・ベスト5（日常編）そもそも「Android」って何だ？スマホでゲリラ豪雨に備えるサッパリ普及する気がしない「スマートTV」 すべてのパソコンは中華圏が握る？【デジ通】一条真人 @ichijomasahito [digi2（デジ通）]digi2は「デジタル通」の略です。現在のデジタル機器は使いこなしが難しくなっています。皆さんがデジタル機器の「通」に近づくための情報を、皆さんよりすこし通な執筆陣が提供します。    ■関連記事・キーワードはスカパー！この秋パナソニック、シャープ、ソニーからブルーレイレコーダー新機種が続々登場・放射線計測の基礎知識をおさらいしてみよう【ガイガーカウンター特集：豆知識】・東芝からロボット掃除機「Ｓｍａｒｂｏ(スマーボ)ＶＣ−ＲＢ１００」が発売に・冬の節電対策は夏のうちに【デジ通】・空気清浄・除湿・加湿の3つの機能で1年中大活躍する日立のクリエアが新発売,2
結婚したい相手がいる場合、少しでも早く答えを出してほしいのが独女の本音だろう。しかし、いつになっても相手がハッキリとした意思を伝えてこない場合、そのまま信じ続けても良いのだろうか？新しい出会いを探したほうがいいのだろうか？今回の相談者・ゆみこさん（女性/40代）は、お見合いパーティーで知り合った彼との結婚を考えているが、いつになっても曖昧な態度ではぐらかされてしまう。この先、二人に幸せが訪れる可能性はあるのだろうか？霊視を得意とする占い師に鑑定してもらった。【占い師】千早先生（＠nifty電話占い・メール占い）＜相談内容＞結婚前提のお見合いパーティーで今の彼と知り合い、付き合い始めましたが、何かにつけて結婚を先延ばしにします。私からなんとか同居の話をしましたが、彼の父親から「待った」が入り、再びうやむやになりました。 彼はバツイチで、現在はご両親と2人の子供（大学1年女子・高校1年男子）と同居しています。 結婚後は家を出て子供と4人で住みたいと言っています。一方、私はバツイチで高校3年の息子と2人暮らし。高校卒業後に息子は父親の方に行くことになっています。また、結婚の話をするたびに、彼は「親父が死んだらすぐできるのに」と言います。彼のお父さんは近所でも有名なうるさい人らしいのです。私は彼のお父さんの死なんて待ちたくありませんし、この先、待ち続けても良いのか本当に悩んでいます。彼は私の結婚相手ではないのでしょうか？＜鑑定結果＞ゆみこさん、はじめまして。占い師の千早と申します。では早速お二人を占ってみましょう。 彼の現在の状況をみてみますと、あなたが仰っている通り、彼のお父様の存在というのが大きく影響をしています。 彼は本来、行動力がある人です。行動力があると同時に、誠実で家族を何よりも大切にする方でもあります。 そのためお父様が言うことに逆らうことができないのです。 もちろん、あなたとのことを本気で考え、あなたとの結婚を望んでいますし、今すぐにでもという思いもあります。 しかし、彼にとってお父様が言うことは絶対だという潜在的な思いが強くあるため、あなたとの結婚に積極的に動くことができないのでしょう。 お父様はというと、彼を手放したくないという思いが少なからずあるようです。 彼と同時に、彼のお子さんはお父様からしてみると可愛い孫ですから、自分の手元に置いておきたいという思いもあるようです。 また、お子さん方ももうすぐ親元を離れる年とはいえ、まだまだ多感な時期です。 そんなお子さんを心配するあまり、今はまだだという思いがお父様の中にはあるようです。 あなたは、彼は自分の結婚相手ではないのかも…と思われているようですが、彼はあなたのことを真剣に想っていますし、あなたとの結婚を考えています。 状況が許せば、あなたと結婚したいと思っているけれど、今はできないのです。 彼との出会いが結婚前提のお見合いパーティーであること、またお付き合いの年数を考えると、結婚へと前向きに進まない状態では、不安に思われることでしょう。 今、彼が結婚相手かどうかと悩まれていることは、彼に対する「あなたの気持ちの確認」の時であるということなのです。 言いかえるならば、彼への気持ちを試されているというところでしょうか。 あなたが彼を信じて、彼を待つことができるならば、結婚することはできるでしょう。 お父様が亡くなるのを待つのではなく、彼を待ちましょう。 しかし、どんなことがあっても彼と共に乗り越えていきたいという思いがなければ、これから先、彼を待つことは難しいかもしれません。 あなたは極端な考えになってしまう傾向があるようですから、急いで答えを出そうとしないようにしましょう。 上手くいかない今の状況に目が向いてしまうかもしれませんが、問題に囚われすぎていては本質を見失ってしまいます。 まずは、じっくりと彼への気持ちと向き合ってみてくださいね。相手を信じられるのならば、待つこともできるはず結婚は自分だけの問題でなく、相手の今後の人生に大きく影響することをしっかりと考えなくてはならない。もし、その影響が相手にとって前向きになれないものであるならば、機が熟すまで待つということも、相手に対する愛情表現ではないだろうか。（@nifty電話占い・メール占い編集部）◆千早先生プロフィール幼い頃より多くの不思議な体験をし、先代の死をきっかけにこの道へ。鑑定経験が非常に豊富で霊視を用いてお名前と生年月日から浮かぶものを明言し、相談者が抱える悩みを解決に導く。「@nifty電話占い・メール占い」では写真鑑定も行うなど、細密な鑑定に定評があり、リピーターを中心に支持を集めている。■関連サイト・@nifty電話占い・メール占い・千早先生プロフィール,0
5月17日、Googleがネットユーザー向けに「知っておきたいこと」というサイトをオープンした。これは、Googleが「インターネットを安心して利用するためにGoogleがユーザーに対して手伝えることを真剣に考えた取り組みの一環」として開設されたものだ。このサイトでは、オンラインでやり取りされる各種データについて分かりやすくネットユーザーに解説すると共に、そのデータを守るためのヒントを提供するとしている。このサイトでは、「マルウェア」と呼ばれる不正なソフトウェアを避ける方法や、「クッキー（Cookie）とは何か？」「Google検索したときに検索ログに保存される情報」といったインターネットを使う上で知っておくべき知識、さらにオンラインで家族を守るためのヒントとアドバイスなどを紹介している。加えてインターネットコンテンツセーフティ協会やインターネット・ホットラインセンターなど、Googleの取り組みに賛同している団体のサイトへのリンクも提供している。ネットを使う場合、その安全な利用を行うのはユーザーの自己責任であるという考え方もあるが、被害が広がってからでは遅いということもあり、ネットを使う（使わせる）ことを目的としている企業がユーザーの安全な利用を考えて、対策を行うように啓蒙することは非常に良い試みであると言える。■知っておきたいこと■Google,1
AQUOS PHONE SL IS15SHとAQUOS PHONE SERIE ISW16SHにソフトウェア更新！ KDDIは26日、au向けシャープ製Androidスマートフォン「AQUOS PHONE SL IS15SH」および「AQUOS PHONE SERIE ISW16SH」の2機種においてエコ技設定時にEメールの自動受信ができないなどの不具合が見つかったとしてネットワーク経由による本体ファームウェア更新サービス「ケータイアップデート」を提供開始したことをお知らせしています。今回のアップデートで修正される不具合は以下の2点です。ただし、AQUOS PHONE SL IS15SHは1）のみとなります。更新にかかる時間は、AQUOS PHONE SL IS15SHとAQUOS PHONE SERIE ISW16SHともに約15分、ケータイアップデートもともに2回目。ケータイアップデートにて以下の事象が改善されます。1） エコ技設定時にEメールの自動受信ができない場合があります。※ ケータイアップデート後、エコ技設定の省エネ待受設定内容がお客様購入時の状態に戻ります。2） アラームを繰り返し設定している場合に設定時刻と異なった時刻に鳴動する場合があります。アップデートは本体のみで3G経由で行う方法が用意されています。アップデートの手順詳細については「ケータイアップデート操作手順 (AQUOS PHONE SL IS15SH) (536KB) [PDF]」または「ケータイアップデート操作手順書 (ISW16SH) (1MB) [PDF]」を参照してください。アップデートに際する注意点は以下のようになっています。※ ケータイアップデートにて更新されるソフトウェアには、上記の事象以外に、より快適にauスマートフォンをご利用いただくための改善内容が含まれております。※ ケータイアップデート、機能設定の詳細につきましては、取扱説明書をご参照いただきますようお願い申し上げます。※ ケータイアップデートはWi-Fi通信では実施することができません。モバイルネットワーク設定をチェックの上操作をお願い申し上げます。※ ケータイアップデートにかかる情報料、通信料は無料です。※ ケータイアップデートの所要時間は電波状況等により若干所要時間が長くなる場合がございます。※ ケータイアップデート中は、auスマートフォンの操作および電話の発信・着信ができません。※ ケータイアップデート機能には、更新日時の指定が可能な予約機能を具備しております。auスマートフォンをご利用にならない夜間など、お客様のご都合に合わせて更新いただくことも可能となっておりますので、予約機能を是非ご活用ください。※ お客様のauスマートフォンがソフトウェア更新済みか否かは、auスマートフォンを操作いただくことにより、判別することが可能です。※ 設備の定期メンテナンスのため毎月第2火曜日AM2:00〜AM7:00までの間はケータイアップデートをご利用いただけません。ご理解・ご協力を賜りますようよろしくお願い申し上げます。記事執筆：memn0ck■関連リンク・エスマックス（S-MAX）・エスマックス（S-MAX） smaxjp on Twitter・ケータイアップデートのお知らせ | ケータイアップデート | au,6
"shimajiro@mobiler NTTドコモが6月28日（金）に開始した関東・甲信越エリアのドコモ取り扱い店限定で、同日・同一店舗で同一のファミリー割引に加入しているユーザーが複数の電話機を購入した場合に、最大10,500円／1台の割引が受けられる「ドコモの家族セット割」。当ブログメディア「S-MAX（エスマックス）」でも以前に気になった点として、ドコモのサポートセンター（151）に問い合わせた結果として「同一回線の複数回適用は不可」であることをお伝えしたが、その後、サポートセンターからご案内だったという訂正の連絡をいただいたので、訂正記事を公開します。ドコモの家族セット割は、関東・甲信越のNTTドコモ販売店で、・同日・同一の店舗での購入・同一のファミリー割引加入者による端末購入・合計2台以上の電話機購入(モバイルWi-Fiルータなどを除く)という条件を満たすと、端末代が1台ごとに10,500円割引になるというキャンペーンです。訂正されたのは、このドコモの家族セット割において「同一回線での複数回の適用が可能か？」という点。先日、問い合わせを行ったところ「同一回線での複数回の適用はできない」（2回ほど問い合わせたが同じ回答を得ていた）と回答をもらったのだけれど、後日折り返しでドコモサポートセンターから「同一回線でも前回の端末購入から1ヶ月以上経過していれば、複数回の適用が可能」と訂正の連絡をもらった(^ ^)※同一の回線で「同日に複数機種の購入で割引が可能」という意味ではないので注意してください。サポートの担当者が疑問を感じながらの曖昧な回答ではなくて「調べた上で折り返し」をもらった上で、「複数回適用は不可」という回答だったので、「ホントかなぁ？」と思いながらも「複数回適用は不可」というエントリを書いたけれど、結果的には前回の端末購入から1ヶ月経過後については、2回目以降の家族セット割適用が可能だったとのことで訂正の連絡を頂いた。というわけで、6月末のキャンペーン開始直後に家族セット割を適用させた場合、6月末：1回目7月末：2回目8月末：3回目と1回線で最大3回「家族セット割」を適用することが可能になります。もちろん、これは相当準備よくやらないと難しいけれど……。筆者の場合、6月末の時点では家族セット割を使っていないので、キャンペーンが現状通り8月末までの設定だと、家族セット割りの適用チャンスは1回線につき最大2回という計算になります。とりあえず、NTTドコモの夏モデルでは「GALAXY SIII SC-06D」の購入を狙っているので、家族セット割を適用させるなりして安く調達できないか組み合わせを考え中です。記事執筆：shimajiro■shimajiro@mobiler■家族セット割について訂正：同一回線での複数回適用も可能 | shimajiro@mobiler■関連リンク・エスマックス（S-MAX）・エスマックス（S-MAX） smaxjp on Twitter・ドコモの家族セット割 | キャンペーン・イベント情報 | NTTドコモ",6
5日放送、日本テレビ「メレンゲの気持ち」には、女子プロゴルファー・横峯さくらが出演した。2009年には賞金女王になった横峯は、金銭感覚が狂わないようアルバイトをしていたという。「コンビニとか。でも、全然お客さんがこないようなところだったので。ホテルのコテージの隣になるような。あと、うなぎ屋さんとか。時給650円くらい。宮崎でやったんですよ、コンビニの方は」と驚きの告白。また、仲が良いという女性お笑いトリオ「キャラメルクラッチ」の上地春奈がゲストとして登場すると、「（横峯の）家の合鍵を持ってて、横峯一家がいない間も、私の家が遠いので家に帰るのがタクシー代とかかかるから、いない時に勝手にベッドで寝て、私も賞金女王になった気持ちで。勝手にこの子のパンツはいたり、ブラジャーあてがったりしてます」と明かす。さらには、横峯の素性について、「たいがい酒飲むんですよ。酒強くて、酒癖も悪いんですけど。帰れなくなって、私がおんぶして帰ったりとか」、「（新宿二丁目に行くという横峯に対し）元気ちゃんっていう共通の友達がいるんですけど、ゲイボーイの。はじけてしまって、裸足になって色んなお店からお店に移動したりとか」と言いたい放題の上地だった。＜写真で追う！ 女性アスリート＞livedoorスポーツでは、注目の女子選手や噂の美女アスリートをフォトギャラリーで絶賛掲載中！膨大なフォトから、お気に入りの女子アスリートを見つけてみて下さい。,7
スマートフォンアプリとして人気の「LINE」。チャットやIP電話を手軽に楽しむことができると人気だ。そのアプリから、今度はニュース情報をチェックすることができる「公式アカウント」が登場した。これは、世の中の話題を幅広く扱っている「livedoorニュース」からの注目のニュースを教えてくれる「LINEニュース」アカウント。使い方も簡単で公式アカウント「LINEニュース」（ID：linenews）を追加するだけ。朝、昼、晩と時間を指定することで、定期購読も簡単に行え、また「最新」と送るとその時点での最新ニュースも３つ教えてくれる。これによって、毎日のニュースのチェックも、知りたいときに最新情報を得ることもでき便利だ。LINE内の「友達追加」一覧から「知り合いかも？」のところからも追加することができる公式アカウント。LINE利用者はチェックしてみてはいかがだろう？LINE    ■関連記事・ソニーF3ズームレンズテスト【ビデオSALON】・会議室から教室まで！価格で汎用性の高い3D対応プロジェクターDELLから新発売【売れ筋チェック】・ZACUTO社製 キヤノンC300用アクセサリーが発売【ビデオSALON】・この時期に頼りになるのは空気清浄機！豪徳寺美鈴が悩んでゲットしたのはコレ！【家電の女：第四話】・AKB前田敦子がネタにされファンが大激怒！日本一下世話なクイズ番組がネットで話題に【話題】,2
